ecosystem,name,version,direct,dev,purl,manifest
npm,unist-util-is,6.0.0,false,false,pkg:npm/unist-util-is@6.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,unist-util-position,5.0.0,false,false,pkg:npm/unist-util-position@5.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,unist-util-stringify-position,4.0.0,false,false,pkg:npm/unist-util-stringify-position@4.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,unist-util-visit,5.0.0,false,false,pkg:npm/unist-util-visit@5.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,unist-util-visit-parents,6.0.1,false,false,pkg:npm/unist-util-visit-parents@6.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,vfile,6.0.3,false,false,pkg:npm/vfile@6.0.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,vfile-message,4.0.3,false,false,pkg:npm/vfile-message@4.0.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,vite,7.1.11,true,true,pkg:npm/vite@7.1.11,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,yallist,5.0.0,false,true,pkg:npm/yallist@5.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,zwitch,2.0.4,false,false,pkg:npm/zwitch@2.0.4,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
